#Event S_ID P B E Ly Ld Mo S C St Px Bd
4 174 0 1 0 5 1 14 0 1 50 3 1
4 175 1 1 0 0 0 14 0 1 100 3 1
4 176 1 1 0 1 0 14 0 1 100 3 1
4 177 1 1 0 2 0 14 0 1 100 3 1
4 178 0 1 0 3 0 14 0 1 100 3 1
4 179 0 1 0 4 0 14 0 1 100 3 1
4 180 0 1 0 5 0 15 1 1 100 3 1
4 181 1 1 0 0 1 15 1 1 1 3 1
4 182 1 1 0 1 1 15 1 1 1 3 1
4 183 1 1 0 2 1 15 1 1 1 3 1
4 184 0 1 0 3 1 15 1 1 1 3 1
4 185 0 1 0 4 1 15 1 1 1 3 1
4 186 0 1 0 5 1 15 1 1 1 3 1
4 187 1 1 0 0 0 15 1 1 50 3 1
4 188 1 1 0 1 0 15 1 1 50 3 1
4 189 1 1 0 2 0 15 1 1 50 3 1
4 190 0 1 0 3 0 15 1 1 50 3 1
4 191 0 1 0 4 0 15 1 1 50 3 1
4 192 0 1 0 5 0 15 1 1 50 3 1
4 193 1 1 0 0 1 16 1 1 100 3 1
4 194 1 1 0 1 1 16 1 1 100 3 1
4 195 1 1 0 2 1 16 1 1 100 3 1
4 196 0 1 0 3 1 16 1 1 100 3 1
4 197 0 1 0 4 1 16 1 1 100 3 1
4 198 0 1 0 5 1 16 1 1 100 3 1
4 199 1 1 0 0 0 16 1 1 1 3 1
4 200 1 1 0 1 0 16 1 1 1 3 1
4 201 1 1 0 2 0 16 1 1 1 3 1
4 202 0 1 0 3 0 16 1 1 1 3 1
4 203 0 1 0 4 0 16 1 1 1 3 1
4 204 0 1 0 5 0 16 1 1 1 3 1
4 205 1 1 0 0 1 17 1 1 50 3 1
4 206 1 1 0 1 1 17 1 1 50 3 1
4 207 1 1 0 2 1 17 1 1 50 3 1
4 208 0 1 0 3 1 17 1 1 50 3 1
4 209 0 1 0 4 1 17 1 1 50 3 1
4 210 0 1 0 5 1 17 1 1 50 3 1
4 211 1 1 0 0 0 17 1 1 100 3 1
4 212 1 1 0 1 0 17 1 1 100 3 1
4 213 1 1 0 2 0 17 1 1 100 3 1
4 214 0 1 0 3 0 17 1 1 100 3 1
4 215 0 1 0 4 0 17 1 1 100 3 1
4 216 0 1 0 5 0 17 1 1 100 3 1
4 217 1 1 0 0 1 18 1 1 1 3 1
4 218 1 1 0 1 1 18 1 1 1 3 1
4 219 1 1 0 2 1 18 1 1 1 3 1
4 220 0 1 0 3 1 18 1 1 1 3 1
4 221 0 1 0 4 1 18 1 1 1 3 1
4 222 0 1 0 5 1 18 1 1 1 3 1
4 223 1 1 0 0 0 18 1 1 50 3 1
4 224 1 1 0 1 0 18 1 1 50 3 1
4 225 1 1 0 2 0 18 1 1 50 3 1
4 226 0 1 0 3 0 18 1 1 50 3 1
4 227 0 1 0 4 0 18 1 1 50 3 1
4 228 0 1 0 5 0 18 1 1 50 3 1
4 229 1 1 0 0 1 19 1 1 100 3 1
4 230 1 1 0 1 1 19 1 1 100 3 1
4 231 1 1 0 2 1 19 1 1 100 3 1
4 232 0 1 0 3 1 19 1 1 100 3 1
4 233 0 1 0 4 1 19 1 1 100 3 1
4 234 0 1 0 5 1 19 1 1 100 3 1
4 235 1 1 0 0 0 19 1 1 1 3 1
4 236 1 1 0 1 0 19 1 1 1 3 1
4 237 1 1 0 2 0 19 1 1 1 3 1
4 238 0 1 0 3 0 19 1 1 1 3 1
4 239 0 1 0 4 0 19 1 1 1 3 1
4 240 0 1 0 5 0 19 1 1 1 3 1
4 241 1 1 0 0 1 20 1 1 50 3 1
4 242 1 1 0 1 1 20 1 1 50 3 1
4 243 1 1 0 2 1 20 1 1 50 3 1
4 244 0 1 0 3 1 20 1 1 50 3 1
4 245 0 1 0 4 1 20 1 1 50 3 1
4 246 0 1 0 5 1 20 1 1 50 3 1
4 247 1 1 0 0 0 20 1 1 100 3 1
4 248 1 1 0 1 0 20 1 1 100 3 1
4 249 1 1 0 2 0 20 1 1 100 3 1
4 250 0 1 0 3 0 20 1 1 100 3 1
4 251 0 1 0 4 0 20 1 1 100 3 1
4 252 0 1 0 5 0 20 1 1 100 3 1
4 253 1 1 0 0 1 20 1 1 1 3 1
4 254 1 1 0 1 1 20 1 1 1 3 1
4 255 1 1 0 2 1 20 1 1 1 3 1
4 256 0 1 0 3 1 20 1 1 1 3 1
4 257 0 1 0 4 1 20 1 1 1 3 1
4 258 0 1 0 5 1 20 1 1 1 3 1
4 259 1 1 0 0 0 21 1 1 50 3 1
4 260 1 1 0 1 0 21 1 1 50 3 1
4 261 1 1 0 2 0 21 1 1 50 3 1
4 262 0 1 0 3 0 21 1 1 50 3 1
4 263 0 1 0 4 0 21 1 1 50 3 1
4 264 0 1 0 5 0 21 1 1 50 3 1
4 265 1 1 0 0 1 21 1 1 100 3 1
4 266 1 1 0 1 1 21 1 1 100 3 1
4 267 1 1 0 2 1 21 1 1 100 3 1
4 268 0 1 0 3 1 21 1 1 100 3 1
4 269 0 1 0 4 1 21 1 1 100 3 1
4 270 0 1 0 5 1 21 1 1 100 3 1
4 271 1 1 0 0 0 21 1 1 1 3 1
4 272 1 1 0 1 0 21 1 1 1 3 1
4 273 1 1 0 2 0 21 1 1 1 3 1
4 274 0 1 0 3 0 21 1 1 1 3 1
4 275 0 1 0 4 0 21 1 1 1 3 1
4 276 0 1 0 5 0 21 1 1 1 3 1
4 277 1 1 0 0 1 22 1 1 50 3 1
4 278 1 1 0 1 1 22 1 1 50 3 1
4 279 1 1 0 2 1 22 1 1 50 3 1
4 280 0 1 0 3 1 22 1 1 50 3 1
4 281 0 1 0 4 1 22 1 1 50 3 1
4 282 0 1 0 5 1 22 1 1 50 3 1
4 283 1 1 0 0 0 22 1 1 100 3 1
4 284 1 1 0 1 0 22 1 1 100 3 1
4 285 1 1 0 2 0 22 1 1 100 3 1
4 286 0 1 0 3 0 22 1 1 100 3 1
4 287 0 1 0 4 0 22 1 1 100 3 1
4 288 0 1 0 5 0 22 1 1 100 3 1
4 289 1 1 0 0 1 23 1 1 1 3 1
4 290 1 1 0 1 1 23 1 1 1 3 1
4 291 1 1 0 2 1 23 1 1 1 3 1
4 292 0 1 0 3 1 23 1 1 1 3 1
4 293 0 1 0 4 1 23 1 1 1 3 1
4 294 0 1 0 5 1 23 1 1 1 3 1
4 295 1 1 0 0 0 23 1 1 50 3 1
4 296 1 1 0 1 0 23 1 1 50 3 1
4 297 1 1 0 2 0 23 1 1 50 3 1
4 298 0 1 0 3 0 23 1 1 50 3 1
4 299 0 1 0 4 0 23 1 1 50 3 1
4 300 0 1 0 5 0 23 1 1 50 3 1
5 1 1 1 0 0 1 0 0 1 1 3 1
5 2 1 1 0 1 1 0 0 1 1 3 1
5 3 1 1 0 2 1 0 0 1 1 3 1
5 4 0 1 0 3 1 0 0 1 1 3 1
5 5 0 1 0 4 1 0 0 1 1 3 1
5 6 0 1 0 5 1 0 0 1 1 3 1
5 7 1 1 0 0 0 0 0 1 50 3 1
5 8 1 1 0 1 0 0 0 1 50 3 1
5 9 1 1 0 2 0 0 0 1 50 3 1
5 10 0 1 0 3 0 0 0 1 50 3 1
5 11 0 1 0 4 0 0 0 1 50 3 1
5 12 0 1 0 5 0 0 0 1 50 3 1
5 13 1 1 0 0 1 1 0 1 100 3 1
5 14 1 1 0 1 1 1 0 1 100 3 1
5 15 1 1 0 2 1 1 0 1 100 3 1
5 16 0 1 0 3 1 1 0 1 100 3 1
5 17 0 1 0 4 1 1 0 1 100 3 1
5 18 0 1 0 5 1 1 0 1 100 3 1
5 19 1 1 0 0 0 1 0 1 1 3 1
5 20 1 1 0 1 0 1 0 1 1 3 1
5 21 1 1 0 2 0 1 0 1 1 3 1
5 22 0 1 0 3 0 1 0 1 1 3 1
5 23 0 1 0 4 0 1 0 1 1 3 1
5 24 0 1 0 5 0 1 0 1 1 3 1
5 25 1 1 0 0 1 2 0 1 50 3 1
5 26 1 1 0 1 1 2 0 1 50 3 1
5 27 1 1 0 2 1 2 0 1 50 3 1
5 28 0 1 0 3 1 2 0 1 50 3 1
5 29 0 1 0 4 1 2 0 1 50 3 1
5 30 0 1 0 5 1 2 0 1 50 3 1
5 31 1 1 0 0 0 2 0 1 100 3 1
5 32 1 1 0 1 0 2 0 1 100 3 1
5 33 1 1 0 2 0 2 0 1 100 3 1
5 34 0 1 0 3 0 2 0 1 100 3 1
5 35 0 1 0 4 0 2 0 1 100 3 1
5 36 0 1 0 5 0 2 0 1 100 3 1
5 37 1 1 0 0 1 3 0 1 1 3 1
5 38 1 1 0 1 1 3 0 1 1 3 1
5 39 1 1 0 2 1 3 0 1 1 3 1
5 40 0 1 0 3 1 3 0 1 1 3 1
5 41 0 1 0 4 1 3 0 1 1 3 1
5 42 0 1 0 5 1 3 0 1 1 3 1
5 43 1 1 0 0 0 3 0 1 50 3 1
5 44 1 1 0 1 0 3 0 1 50 3 1
5 45 1 1 0 2 0 3 0 1 50 3 1
5 46 0 1 0 3 0 3 0 1 50 3 1
5 47 0 1 0 4 0 3 0 1 50 3 1
5 48 0 1 0 5 0 3 0 1 50 3 1
5 49 1 1 0 0 1 4 0 1 100 3 1
5 50 1 1 0 1 1 4 0 1 100 3 1
5 51 1 1 0 2 1 4 0 1 100 3 1
5 52 0 1 0 3 1 4 0 1 100 3 1
5 53 0 1 0 4 1 4 0 1 100 3 1
5 54 0 1 0 5 1 4 0 1 100 3 1
5 55 1 1 0 0 0 4 0 1 1 3 1
5 56 1 1 0 1 0 4 0 1 1 3 1
5 57 1 1 0 2 0 4 0 1 1 3 1
5 58 0 1 0 3 0 4 0 1 1 3 1
5 59 0 1 0 4 0 4 0 1 1 3 1
5 60 0 1 0 5 0 4 0 1 1 3 1
5 61 1 1 0 0 1 5 0 1 50 3 1
5 62 1 1 0 1 1 5 0 1 50 3 1
5 63 1 1 0 2 1 5 0 1 50 3 1
5 64 0 1 0 3 1 5 0 1 50 3 1
5 65 0 1 0 4 1 5 0 1 50 3 1
5 66 0 1 0 5 1 5 0 1 50 3 1
5 67 1 1 0 0 0 5 0 1 100 3 1
5 68 1 1 0 1 0 5 0 1 100 3 1
5 69 1 1 0 2 0 5 0 1 100 3 1
5 70 0 1 0 3 0 5 0 1 100 3 1
5 71 0 1 0 4 0 5 0 1 100 3 1
5 72 0 1 0 5 0 5 0 1 100 3 1
5 73 1 1 0 0 1 6 0 1 1 3 1
5 74 1 1 0 1 1 6 0 1 1 3 1
5 75 1 1 0 2 1 6 0 1 1 3 1
5 76 0 1 0 3 1 6 0 1 1 3 1
5 77 0 1 0 4 1 6 0 1 1 3 1
5 78 0 1 0 5 1 6 0 1 1 3 1
5 79 1 1 0 0 0 6 0 1 50 3 1
5 80 1 1 0 1 0 6 0 1 50 3 1
5 81 1 1 0 2 0 6 0 1 50 3 1
5 82 0 1 0 3 0 6 0 1 50 3 1
5 83 0 1 0 4 0 6 0 1 50 3 1
5 84 0 1 0 5 0 6 0 1 50 3 1
5 85 1 1 0 0 1 7 0 1 100 3 1
5 86 1 1 0 1 1 7 0 1 100 3 1
5 87 1 1 0 2 1 7 0 1 100 3 1
5 88 0 1 0 3 1 7 0 1 100 3 1
5 89 0 1 0 4 1 7 0 1 100 3 1
5 90 0 1 0 5 1 7 0 1 100 3 1
5 91 1 1 0 0 0 7 0 1 1 3 1
5 92 1 1 0 1 0 7 0 1 1 3 1
5 93 1 1 0 2 0 7 0 1 1 3 1
5 94 0 1 0 3 0 7 0 1 1 3 1
5 95 0 1 0 4 0 7 0 1 1 3 1
5 96 0 1 0 5 0 7 0 1 1 3 1
5 97 1 1 0 0 1 8 0 1 50 3 1
5 98 1 1 0 1 1 8 0 1 50 3 1
5 99 1 1 0 2 1 8 0 1 50 3 1
5 100 0 1 0 3 1 8 0 1 50 3 1
5 101 0 1 0 4 1 8 0 1 50 3 1
5 102 0 1 0 5 1 8 0 1 50 3 1
5 103 1 1 0 0 0 8 0 1 100 3 1
5 104 1 1 0 1 0 8 0 1 100 3 1
5 105 1 1 0 2 0 8 0 1 100 3 1
5 106 0 1 0 3 0 8 0 1 100 3 1
5 107 0 1 0 4 0 8 0 1 100 3 1
5 108 0 1 0 5 0 8 0 1 100 3 1
5 109 1 1 0 0 1 9 0 1 1 3 1
5 110 1 1 0 1 1 9 0 1 1 3 1
5 111 1 1 0 2 1 9 0 1 1 3 1
5 112 0 1 0 3 1 9 0 1 1 3 1
5 113 0 1 0 4 1 9 0 1 1 3 1
5 114 0 1 0 5 1 9 0 1 1 3 1
5 115 1 1 0 0 0 9 0 1 50 3 1
5 116 1 1 0 1 0 9 0 1 50 3 1
5 117 1 1 0 2 0 9 0 1 50 3 1
5 118 0 1 0 3 0 9 0 1 50 3 1
5 119 0 1 0 4 0 9 0 1 50 3 1
5 120 0 1 0 5 0 9 0 1 50 3 1
5 121 1 1 0 0 1 10 0 1 100 3 1
5 122 1 1 0 1 1 10 0 1 100 3 1
5 123 1 1 0 2 1 10 0 1 100 3 1
5 124 0 1 0 3 1 10 0 1 100 3 1
5 125 0 1 0 4 1 10 0 1 100 3 1
5 126 0 1 0 5 1 10 0 1 100 3 1
5 127 1 1 0 0 0 10 0 1 1 3 1
5 128 1 1 0 1 0 10 0 1 1 3 1
5 129 1 1 0 2 0 10 0 1 1 3 1
5 130 0 1 0 3 0 10 0 1 1 3 1
5 131 0 1 0 4 0 10 0 1 1 3 1
5 132 0 1 0 5 0 10 0 1 1 3 1
5 133 1 1 0 0 1 11 0 1 50 3 1
5 134 1 1 0 1 1 11 0 1 50 3 1
5 135 1 1 0 2 1 11 0 1 50 3 1
5 136 0 1 0 3 1 11 0 1 50 3 1
5 137 0 1 0 4 1 11 0 1 50 3 1
5 138 0 1 0 5 1 11 0 1 50 3 1
5 139 1 1 0 0 0 11 0 1 100 3 1
5 140 1 1 0 1 0 11 0 1 100 3 1
5 141 1 1 0 2 0 11 0 1 100 3 1
5 142 0 1 0 3 0 11 0 1 100 3 1
5 143 0 1 0 4 0 11 0 1 100 3 1
5 144 0 1 0 5 0 11 0 1 100 3 1
5 145 1 1 0 0 1 12 0 1 1 3 1
5 146 1 1 0 1 1 12 0 1 1 3 1
5 147 1 1 0 2 1 12 0 1 1 3 1
5 148 0 1 0 3 1 12 0 1 1 3 1
5 149 0 1 0 4 1 12 0 1 1 3 1
5 150 0 1 0 5 1 12 0 1 1 3 1
5 151 1 1 0 0 0 12 0 1 50 3 1
5 152 1 1 0 1 0 12 0 1 50 3 1
5 153 1 1 0 2 0 12 0 1 50 3 1
5 154 0 1 0 3 0 12 0 1 50 3 1
5 155 0 1 0 4 0 12 0 1 50 3 1
5 156 0 1 0 5 0 12 0 1 50 3 1
5 157 1 1 0 0 1 13 0 1 100 3 1
5 158 1 1 0 1 1 13 0 1 100 3 1
5 159 1 1 0 2 1 13 0 1 100 3 1
5 160 0 1 0 3 1 13 0 1 100 3 1
5 161 0 1 0 4 1 13 0 1 100 3 1
5 162 0 1 0 5 1 13 0 1 100 3 1
5 163 1 1 0 0 0 13 0 1 1 3 1
5 164 1 1 0 1 0 13 0 1 1 3 1
5 165 1 1 0 2 0 13 0 1 1 3 1
5 166 0 1 0 3 0 13 0 1 1 3 1
5 167 0 1 0 4 0 13 0 1 1 3 1
5 168 0 1 0 5 0 13 0 1 1 3 1
5 169 1 1 0 0 1 14 0 1 50 3 1
5 170 1 1 0 1 1 14 0 1 50 3 1
5 171 1 1 0 2 1 14 0 1 50 3 1
5 172 0 1 0 3 1 14 0 1 50 3 1
5 173 0 1 0 4 1 14 0 1 50 3 1
5 174 0 1 0 5 1 14 0 1 50 3 1
5 175 1 1 0 0 0 14 0 1 100 3 1
5 176 1 1 0 1 0 14 0 1 100 3 1
5 177 1 1 0 2 0 14 0 1 100 3 1
5 178 0 1 0 3 0 14 0 1 100 3 1
5 179 0 1 0 4 0 14 0 1 100 3 1
5 180 0 1 0 5 0 15 1 1 100 3 1
5 181 1 1 0 0 1 15 1 1 1 3 1
5 182 1 1 0 1 1 15 1 1 1 3 1
5 183 1 1 0 2 1 15 1 1 1 3 1
5 184 0 1 0 3 1 15 1 1 1 3 1
5 185 0 1 0 4 1 15 1 1 1 3 1
5 186 0 1 0 5 1 15 1 1 1 3 1
5 187 1 1 0 0 0 15 1 1 50 3 1
5 188 1 1 0 1 0 15 1 1 50 3 1
5 189 1 1 0 2 0 15 1 1 50 3 1
5 190 0 1 0 3 0 15 1 1 50 3 1
5 191 0 1 0 4 0 15 1 1 50 3 1
5 192 0 1 0 5 0 15 1 1 50 3 1
5 193 1 1 0 0 1 16 1 1 100 3 1
5 194 1 1 0 1 1 16 1 1 100 3 1
5 195 1 1 0 2 1 16 1 1 100 3 1
5 196 0 1 0 3 1 16 1 1 100 3 1
5 197 0 1 0 4 1 16 1 1 100 3 1
5 198 0 1 0 5 1 16 1 1 100 3 1
5 199 1 1 0 0 0 16 1 1 1 3 1
5 200 1 1 0 1 0 16 1 1 1 3 1
5 201 1 1 0 2 0 16 1 1 1 3 1
5 202 0 1 0 3 0 16 1 1 1 3 1
5 203 0 1 0 4 0 16 1 1 1 3 1
5 204 0 1 0 5 0 16 1 1 1 3 1
5 205 1 1 0 0 1 17 1 1 50 3 1
5 206 1 1 0 1 1 17 1 1 50 3 1
5 207 1 1 0 2 1 17 1 1 50 3 1
5 208 0 1 0 3 1 17 1 1 50 3 1
5 209 0 1 0 4 1 17 1 1 50 3 1
5 210 0 1 0 5 1 17 1 1 50 3 1
5 211 1 1 0 0 0 17 1 1 100 3 1
5 212 1 1 0 1 0 17 1 1 100 3 1
5 213 1 1 0 2 0 17 1 1 100 3 1
5 214 0 1 0 3 0 17 1 1 100 3 1
5 215 0 1 0 4 0 17 1 1 100 3 1
5 216 0 1 0 5 0 17 1 1 100 3 1
5 217 1 1 0 0 1 18 1 1 1 3 1
5 218 1 1 0 1 1 18 1 1 1 3 1
5 219 1 1 0 2 1 18 1 1 1 3 1
5 220 0 1 0 3 1 18 1 1 1 3 1
5 221 0 1 0 4 1 18 1 1 1 3 1
5 222 0 1 0 5 1 18 1 1 1 3 1
5 223 1 1 0 0 0 18 1 1 50 3 1
5 224 1 1 0 1 0 18 1 1 50 3 1
5 225 1 1 0 2 0 18 1 1 50 3 1
5 226 0 1 0 3 0 18 1 1 50 3 1
5 227 0 1 0 4 0 18 1 1 50 3 1
5 228 0 1 0 5 0 18 1 1 50 3 1
5 229 1 1 0 0 1 19 1 1 100 3 1
5 230 1 1 0 1 1 19 1 1 100 3 1
5 231 1 1 0 2 1 19 1 1 100 3 1
5 232 0 1 0 3 1 19 1 1 100 3 1
5 233 0 1 0 4 1 19 1 1 100 3 1
5 234 0 1 0 5 1 19 1 1 100 3 1
5 235 1 1 0 0 0 19 1 1 1 3 1
5 236 1 1 0 1 0 19 1 1 1 3 1
5 237 1 1 0 2 0 19 1 1 1 3 1
5 238 0 1 0 3 0 19 1 1 1 3 1
5 239 0 1 0 4 0 19 1 1 1 3 1
5 240 0 1 0 5 0 19 1 1 1 3 1
5 241 1 1 0 0 1 20 1 1 50 3 1
5 242 1 1 0 1 1 20 1 1 50 3 1
5 243 1 1 0 2 1 20 1 1 50 3 1
5 244 0 1 0 3 1 20 1 1 50 3 1
5 245 0 1 0 4 1 20 1 1 50 3 1
5 246 0 1 0 5 1 20 1 1 50 3 1
5 247 1 1 0 0 0 20 1 1 100 3 1
5 248 1 1 0 1 0 20 1 1 100 3 1
5 249 1 1 0 2 0 20 1 1 100 3 1
5 250 0 1 0 3 0 20 1 1 100 3 1
5 251 0 1 0 4 0 20 1 1 100 3 1
5 252 0 1 0 5 0 20 1 1 100 3 1
5 253 1 1 0 0 1 20 1 1 1 3 1
5 254 1 1 0 1 1 20 1 1 1 3 1
5 255 1 1 0 2 1 20 1 1 1 3 1
5 256 0 1 0 3 1 20 1 1 1 3 1
5 257 0 1 0 4 1 20 1 1 1 3 1
5 258 0 1 0 5 1 20 1 1 1 3 1
5 259 1 1 0 0 0 21 1 1 50 3 1
5 260 1 1 0 1 0 21 1 1 50 3 1
5 261 1 1 0 2 0 21 1 1 50 3 1
5 262 0 1 0 3 0 21 1 1 50 3 1
5 263 0 1 0 4 0 21 1 1 50 3 1
5 264 0 1 0 5 0 21 1 1 50 3 1
5 265 1 1 0 0 1 21 1 1 100 3 1
5 266 1 1 0 1 1 21 1 1 100 3 1
5 267 1 1 0 2 1 21 1 1 100 3 1
5 268 0 1 0 3 1 21 1 1 100 3 1
5 269 0 1 0 4 1 21 1 1 100 3 1
5 270 0 1 0 5 1 21 1 1 100 3 1
5 271 1 1 0 0 0 21 1 1 1 3 1
5 272 1 1 0 1 0 21 1 1 1 3 1
5 273 1 1 0 2 0 21 1 1 1 3 1
5 274 0 1 0 3 0 21 1 1 1 3 1
5 275 0 1 0 4 0 21 1 1 1 3 1
5 276 0 1 0 5 0 21 1 1 1 3 1
5 277 1 1 0 0 1 22 1 1 50 3 1
5 278 1 1 0 1 1 22 1 1 50 3 1
5 279 1 1 0 2 1 22 1 1 50 3 1
5 280 0 1 0 3 1 22 1 1 50 3 1
5 281 0 1 0 4 1 22 1 1 50 3 1
5 282 0 1 0 5 1 22 1 1 50 3 1
5 283 1 1 0 0 0 22 1 1 100 3 1
5 284 1 1 0 1 0 22 1 1 100 3 1
5 285 1 1 0 2 0 22 1 1 100 3 1
5 286 0 1 0 3 0 22 1 1 100 3 1
5 287 0 1 0 4 0 22 1 1 100 3 1
5 288 0 1 0 5 0 22 1 1 100 3 1
5 289 1 1 0 0 1 23 1 1 1 3 1
5 290 1 1 0 1 1 23 1 1 1 3 1
5 291 1 1 0 2 1 23 1 1 1 3 1
5 292 0 1 0 3 1 23 1 1 1 3 1
5 293 0 1 0 4 1 23 1 1 1 3 1
5 294 0 1 0 5 1 23 1 1 1 3 1
5 295 1 1 0 0 0 23 1 1 50 3 1
5 296 1 1 0 1 0 23 1 1 50 3 1
5 297 1 1 0 2 0 23 1 1 50 3 1
5 298 0 1 0 3 0 23 1 1 50 3 1
5 299 0 1 0 4 0 23 1 1 50 3 1
5 300 0 1 0 5 0 23 1 1 50 3 1
6 1 1 1 0 0 1 0 0 1 1 3 1
6 2 1 1 0 1 1 0 0 1 1 3 1
6 3 1 1 0 2 1 0 0 1 1 3 1
6 4 0 1 0 3 1 0 0 1 1 3 1
6 5 0 1 0 4 1 0 0 1 1 3 1
6 6 0 1 0 5 1 0 0 1 1 3 1
6 7 1 1 0 0 0 0 0 1 50 3 1
6 8 1 1 0 1 0 0 0 1 50 3 1
6 9 1 1 0 2 0 0 0 1 50 3 1
6 10 0 1 0 3 0 0 0 1 50 3 1
6 11 0 1 0 4 0 0 0 1 50 3 1
6 12 0 1 0 5 0 0 0 1 50 3 1
6 13 1 1 0 0 1 1 0 1 100 3 1
6 14 1 1 0 1 1 1 0 1 100 3 1
6 15 1 1 0 2 1 1 0 1 100 3 1
6 16 0 1 0 3 1 1 0 1 100 3 1
6 17 0 1 0 4 1 1 0 1 100 3 1
6 18 0 1 0 5 1 1 0 1 100 3 1
6 19 1 1 0 0 0 1 0 1 1 3 1
6 20 1 1 0 1 0 1 0 1 1 3 1
6 21 1 1 0 2 0 1 0 1 1 3 1
6 22 0 1 0 3 0 1 0 1 1 3 1
6 23 0 1 0 4 0 1 0 1 1 3 1
6 24 0 1 0 5 0 1 0 1 1 3 1
6 25 1 1 0 0 1 2 0 1 50 3 1
6 26 1 1 0 1 1 2 0 1 50 3 1
6 27 1 1 0 2 1 2 0 1 50 3 1
6 28 0 1 0 3 1 2 0 1 50 3 1
6 29 0 1 0 4 1 2 0 1 50 3 1
6 30 0 1 0 5 1 2 0 1 50 3 1
6 31 1 1 0 0 0 2 0 1 100 3 1
6 32 1 1 0 1 0 2 0 1 100 3 1
6 33 1 1 0 2 0 2 0 1 100 3 1
6 34 0 1 0 3 0 2 0 1 100 3 1
6 35 0 1 0 4 0 2 0 1 100 3 1
6 36 0 1 0 5 0 2 0 1 100 3 1
6 37 1 1 0 0 1 3 0 1 1 3 1
6 38 1 1 0 1 1 3 0 1 1 3 1
6 39 1 1 0 2 1 3 0 1 1 3 1
6 40 0 1 0 3 1 3 0 1 1 3 1
6 41 0 1 0 4 1 3 0 1 1 3 1
6 42 0 1 0 5 1 3 0 1 1 3 1
6 43 1 1 0 0 0 3 0 1 50 3 1
6 44 1 1 0 1 0 3 0 1 50 3 1
6 45 1 1 0 2 0 3 0 1 50 3 1
6 46 0 1 0 3 0 3 0 1 50 3 1
6 47 0 1 0 4 0 3 0 1 50 3 1
6 48 0 1 0 5 0 3 0 1 50 3 1
6 49 1 1 0 0 1 4 0 1 100 3 1
6 50 1 1 0 1 1 4 0 1 100 3 1
6 51 1 1 0 2 1 4 0 1 100 3 1
6 52 0 1 0 3 1 4 0 1 100 3 1
6 53 0 1 0 4 1 4 0 1 100 3 1
6 54 0 1 0 5 1 4 0 1 100 3 1
6 55 1 1 0 0 0 4 0 1 1 3 1
6 56 1 1 0 1 0 4 0 1 1 3 1
6 57 1 1 0 2 0 4 0 1 1 3 1
6 58 0 1 0 3 0 4 0 1 1 3 1
6 59 0 1 0 4 0 4 0 1 1 3 1
6 60 0 1 0 5 0 4 0 1 1 3 1
6 61 1 1 0 0 1 5 0 1 50 3 1
6 62 1 1 0 1 1 5 0 1 50 3 1
6 63 1 1 0 2 1 5 0 1 50 3 1
6 64 0 1 0 3 1 5 0 1 50 3 1
6 65 0 1 0 4 1 5 0 1 50 3 1
6 66 0 1 0 5 1 5 0 1 50 3 1
6 67 1 1 0 0 0 5 0 1 100 3 1
6 68 1 1 0 1 0 5 0 1 100 3 1
6 69 1 1 0 2 0 5 0 1 100 3 1
6 70 0 1 0 3 0 5 0 1 100 3 1
6 71 0 1 0 4 0 5 0 1 100 3 1
6 72 0 1 0 5 0 5 0 1 100 3 1
6 73 1 1 0 0 1 6 0 1 1 3 1
6 74 1 1 0 1 1 6 0 1 1 3 1
6 75 1 1 0 2 1 6 0 1 1 3 1
6 76 0 1 0 3 1 6 0 1 1 3 1
6 77 0 1 0 4 1 6 0 1 1 3 1
6 78 0 1 0 5 1 6 0 1 1 3 1
6 79 1 1 0 0 0 6 0 1 50 3 1
6 80 1 1 0 1 0 6 0 1 50 3 1
6 81 1 1 0 2 0 6 0 1 50 3 1
6 82 0 1 0 3 0 6 0 1 50 3 1
6 83 0 1 0 4 0 6 0 1 50 3 1
6 84 0 1 0 5 0 6 0 1 50 3 1
6 85 1 1 0 0 1 7 0 1 100 3 1
6 86 1 1 0 1 1 7 0 1 100 3 1
6 87 1 1 0 2 1 7 0 1 100 3 1
6 88 0 1 0 3 1 7 0 1 100 3 1
6 89 0 1 0 4 1 7 0 1 100 3 1
6 90 0 1 0 5 1 7 0 1 100 3 1
6 91 1 1 0 0 0 7 0 1 1 3 1
6 92 1 1 0 1 0 7 0 1 1 3 1
6 93 1 1 0 2 0 7 0 1 1 3 1
6 94 0 1 0 3 0 7 0 1 1 3 1
6 95 0 1 0 4 0 7 0 1 1 3 1
6 96 0 1 0 5 0 7 0 1 1 3 1
6 97 1 1 0 0 1 8 0 1 50 3 1
6 98 1 1 0 1 1 8 0 1 50 3 1
6 99 1 1 0 2 1 8 0 1 50 3 1
6 100 0 1 0 3 1 8 0 1 50 3 1
6 101 0 1 0 4 1 8 0 1 50 3 1
6 102 0 1 0 5 1 8 0 1 50 3 1
6 103 1 1 0 0 0 8 0 1 100 3 1
6 104 1 1 0 1 0 8 0 1 100 3 1
6 105 1 1 0 2 0 8 0 1 100 3 1
6 106 0 1 0 3 0 8 0 1 100 3 1
6 107 0 1 0 4 0 8 0 1 100 3 1
6 108 0 1 0 5 0 8 0 1 100 3 1
6 109 1 1 0 0 1 9 0 1 1 3 1
6 110 1 1 0 1 1 9 0 1 1 3 1
